,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,conf_death,prob_death
0,2021-09-01T00:00:00.000,ND,118491,107475.0,11016,536.0,66,1562,1.0,0,2021-09-02T13:49:05.431,Agree,Not agree,,
1,2020-07-30T00:00:00.000,ME,3910,3497.0,413,22.0,2,123,2.0,0,2020-07-31T14:35:06.518,Agree,Agree,122.0,1
2,2020-06-15T00:00:00.000,WI,25480,22932.0,2548,185.0,11,700,2.0,0,2020-06-16T14:10:11.939,Agree,Agree,694.0,6
3,2020-06-10T00:00:00.000,IN,38337,,,304.0,0,2498,19.0,1,2020-06-10T00:00:00.000,Not agree,Agree,2312.0,186
4,2020-07-31T00:00:00.000,ND,6602,6602.0,0,133.0,0,103,0.0,0,2020-08-01T14:38:12.337,Agree,Not agree,,
5,2020-07-07T00:00:00.000,NE,20150,,,179.0,0,282,-1.0,0,2020-07-09T00:00:00.000,Not agree,Not agree,,
6,2020-01-27T00:00:00.000,MI,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
7,2020-05-15T00:00:00.000,CT,36085,34059.0,2026,621.0,-11,3285,66.0,8,2020-05-16T15:46:44.000,Agree,Agree,2524.0,761
8,2021-05-17T00:00:00.000,AL,545270,420274.0,124996,377.0,132,11267,5.0,2,2021-05-19T00:00:00.000,Agree,Agree,8978.0,2289
9,2021-05-03T00:00:00.000,AL,540815,417115.0,123700,502.0,143,11152,6.0,1,2021-05-05T00:00:00.000,Agree,Agree,8887.0,2265
10,2020-01-30T00:00:00.000,MI,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
11,2020-08-19T00:00:00.000,NV,63248,,,394.0,5,1162,32.0,0,2020-08-20T15:11:45.225,,,,
12,2020-08-16T00:00:00.000,AL,120690,109773.0,10917,603.0,154,2928,30.0,4,2020-08-18T00:00:00.000,Agree,Agree,2607.0,321
13,2020-06-23T00:00:00.000,MD,65337,,,330.0,0,3218,15.0,0,2020-06-25T00:00:00.000,N/A,Agree,3088.0,130
14,2021-03-31T00:00:00.000,ND,103299,96726.0,6573,208.0,49,1466,0.0,0,2021-04-01T14:13:30.582,Agree,Not agree,,
15,2020-07-06T00:00:00.000,DE,12583,11656.0,927,119.0,0,514,2.0,0,2020-07-08T00:00:00.000,Agree,Agree,457.0,57
16,2021-01-18T00:00:00.000,MI,633020,579621.0,53399,2211.0,322,15155,45.0,2,2021-01-19T00:00:00.000,Agree,Agree,14269.0,886
17,2021-02-19T00:00:00.000,MS,292363,181931.0,110432,535.0,314,6948,9.0,5,2021-02-21T00:00:00.000,Agree,Agree,4849.0,2099
18,2020-03-16T00:00:00.000,ME,19,,,5.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
19,2021-06-05T00:00:00.000,NC,1002717,854360.0,148357,482.0,127,13410,6.0,3,2021-06-05T00:00:00.000,Agree,Agree,11824.0,1586
20,2020-04-24T00:00:00.000,ME,965,965.0,0,28.0,0,47,3.0,0,2020-05-25T15:38:40.000,Agree,Agree,47.0,0
21,2021-02-14T00:00:00.000,GU,7699,,,10.0,0,130,0.0,0,2021-02-15T14:46:24.739,Not agree,Not agree,,
22,2020-03-13T00:00:00.000,VT,2,,,0.0,0,0,0.0,0,2020-03-15T00:00:00.000,Not agree,Not agree,,
23,2021-07-09T00:00:00.000,MO,631603,,,1639.0,472,9387,4.0,0,2021-07-10T14:17:36.847,Not agree,Not agree,,
24,2020-09-11T00:00:00.000,ID,34950,32228.0,2722,333.0,48,412,5.0,0,2020-09-12T14:12:43.160,Agree,Agree,375.0,37
25,2020-08-23T00:00:00.000,IL,221595,220178.0,1417,1893.0,0,8089,6.0,0,2020-08-24T13:54:34.344,Agree,Agree,7880.0,209
26,2020-08-08T00:00:00.000,NV,55644,,,887.0,1,977,30.0,1,2020-08-09T14:03:10.892,,,,
27,2021-09-09T00:00:00.000,WI,751195,675908.0,75287,2095.0,435,8589,32.0,1,2021-09-10T14:35:13.034,Agree,Agree,7717.0,872
28,2021-03-24T00:00:00.000,NE,208544,,,354.0,0,2159,9.0,0,2021-03-26T00:00:00.000,Not agree,Not agree,,
29,2021-03-21T00:00:00.000,VI,2858,,,6.0,0,25,0.0,0,2021-03-22T13:57:09.215,,,,
30,2020-08-31T00:00:00.000,NC,173315,170230.0,3085,655.0,25,2980,25.0,1,2020-08-31T00:00:00.000,Agree,Agree,2968.0,12
31,2021-08-02T00:00:00.000,WI,689285,622867.0,66418,697.0,56,8295,3.0,1,2021-08-03T14:29:23.404,Agree,Agree,7443.0,852
32,2020-04-01T00:00:00.000,MD,1985,,,325.0,,53,9.0,1,2020-04-03T00:00:00.000,N/A,Agree,51.0,2
33,2021-07-06T00:00:00.000,WI,678048,613152.0,64896,40.0,5,8144,0.0,0,2021-07-07T14:48:49.531,Agree,Agree,7323.0,821
34,2020-08-29T00:00:00.000,VT,1464,,,12.0,0,57,0.0,0,2020-08-31T00:00:00.000,Not agree,Not agree,,
35,2020-06-18T00:00:00.000,IL,135639,134778.0,861,593.0,0,6718,52.0,0,2020-06-19T15:01:11.041,Agree,Agree,6537.0,181
36,2021-02-11T00:00:00.000,MO,540239,,,1007.0,270,8330,19.0,0,2021-02-13T00:00:00.000,Not agree,Not agree,,
37,2021-03-15T00:00:00.000,AL,521138,403213.0,117925,581.0,175,10762,10.0,2,2021-03-17T00:00:00.000,Agree,Agree,8581.0,2181
38,2020-05-27T00:00:00.000,MO,13208,,,262.0,0,858,8.0,0,2020-05-29T00:00:00.000,Not agree,Not agree,,
39,2020-08-24T00:00:00.000,NE,32257,,,340.0,0,383,5.0,0,2020-08-26T00:00:00.000,Not agree,Not agree,,
40,2021-05-27T00:00:00.000,GU,8156,,,2.0,0,139,0.0,0,2021-05-28T13:29:21.497,Not agree,Not agree,,
41,2021-07-03T00:00:00.000,NC,1013868,862355.0,151513,527.0,153,13549,5.0,0,2021-07-03T00:00:00.000,Agree,Agree,11947.0,1602
42,2020-11-04T00:00:00.000,AL,205065,174134.0,30931,1630.0,382,4655,23.0,3,2020-11-06T00:00:00.000,Agree,Agree,3984.0,671
43,2020-12-11T00:00:00.000,CA,1695112,1655747.0,39365,43402.0,1763,22994,250.0,0,2020-12-11T00:00:00.000,Agree,Agree,22994.0,0
44,2020-06-23T00:00:00.000,WI,28127,25331.0,2796,289.0,26,757,6.0,1,2020-06-24T15:03:27.381,Agree,Agree,750.0,7
45,2020-03-26T00:00:00.000,NH,158,,,21.0,,1,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
46,2021-02-13T00:00:00.000,MD,370983,,,847.0,0,8020,26.0,0,2021-02-15T00:00:00.000,N/A,Agree,7820.0,200
47,2021-06-21T00:00:00.000,AL,551519,424487.0,127032,209.0,66,11427,5.0,0,2021-06-23T00:00:00.000,Agree,Agree,9105.0,2322
48,2020-01-30T00:00:00.000,NV,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,,,,
49,2021-05-27T00:00:00.000,CT,347137,317892.0,29245,157.0,35,8230,3.0,2,2021-05-28T13:29:21.497,Agree,Agree,6771.0,1459
50,2021-06-23T00:00:00.000,MD,461953,,,66.0,0,9729,7.0,0,2021-06-24T15:16:23.268,N/A,Agree,9512.0,217
51,2020-10-04T00:00:00.000,WI,139928,132663.0,7265,1926.0,61,1388,5.0,0,2020-10-05T13:49:47.107,Agree,Agree,1377.0,11
52,2020-06-28T00:00:00.000,AL,42753,41824.0,929,846.0,28,1301,15.0,0,2020-06-30T00:00:00.000,Agree,Agree,1206.0,95
53,2020-02-06T00:00:00.000,VT,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
54,2020-04-30T00:00:00.000,NV,5007,,,109.0,9,252,15.0,9,2020-05-01T21:00:19.025,,,,
55,2020-03-14T00:00:00.000,VT,4,,,2.0,0,0,0.0,0,2020-03-16T00:00:00.000,Not agree,Not agree,,
56,2020-05-27T00:00:00.000,DE,9316,8437.0,879,76.0,1,345,1.0,0,2020-05-29T00:00:00.000,Agree,Agree,322.0,23
57,2020-06-26T00:00:00.000,NH,5638,,,0.0,0,357,0.0,0,2020-06-27T17:51:58.649,Not agree,Not agree,,
58,2021-06-19T00:00:00.000,VI,3770,,,2.0,0,30,0.0,0,2021-06-19T00:00:00.000,,,,
59,2020-07-08T00:00:00.000,IL,150554,149432.0,1122,980.0,0,7309,36.0,0,2020-07-09T15:14:15.386,Agree,Agree,7099.0,210
60,2021-03-30T00:00:00.000,IN,686874,,,739.0,0,13138,9.0,0,2021-03-30T00:00:00.000,Not agree,Agree,12732.0,406
61,2021-08-13T00:00:00.000,VT,24361,,,81.0,0,256,0.0,0,2021-08-14T14:46:52.851,Not agree,Not agree,,
62,2021-01-04T00:00:00.000,VT,7374,,,78.0,3,152,3.0,0,2021-01-06T00:00:00.000,Not agree,Not agree,,
63,2020-07-03T00:00:00.000,WA,34901,,,755.0,0,1352,10.0,0,2020-07-05T00:00:00.000,N/A,N/A,,
64,2020-03-06T00:00:00.000,CA,1322,1300.0,22,95.0,0,188,1.0,0,2020-03-06T00:00:00.000,Agree,Agree,188.0,0
65,2020-02-24T00:00:00.000,CT,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
66,2021-03-13T00:00:00.000,NE,205615,,,170.0,0,2127,3.0,0,2021-03-15T00:00:00.000,Not agree,Not agree,,
67,2021-08-23T00:00:00.000,MI,1044958,933394.0,111564,1429.0,155,21405,5.0,2,2021-08-24T14:24:26.650,Agree,Agree,20123.0,1282
68,2021-01-25T00:00:00.000,NH,62768,,,431.0,123,990,3.0,1,2021-01-26T14:46:01.604,Not agree,Not agree,,
69,2021-07-11T00:00:00.000,WA,456173,,,535.0,66,5999,1.0,0,2021-07-12T14:22:55.239,N/A,N/A,,
70,2020-06-26T00:00:00.000,MD,66450,,,335.0,0,3261,14.0,0,2020-06-28T00:00:00.000,N/A,Agree,3129.0,132
71,2020-08-22T00:00:00.000,WI,74726,70009.0,4717,975.0,25,1089,14.0,1,2020-08-23T14:15:28.102,Agree,Agree,1081.0,8
72,2020-06-26T00:00:00.000,AL,41143,40267.0,876,1171.0,54,1265,13.0,0,2020-06-28T00:00:00.000,Agree,Agree,1173.0,92
73,2021-04-07T00:00:00.000,MO,571951,,,666.0,272,8836,3.0,0,2021-04-09T00:00:00.000,Not agree,Not agree,,
74,2021-07-26T00:00:00.000,NE,227630,,,322.0,0,2272,-5.0,0,2021-07-28T00:00:00.000,Not agree,Not agree,,
75,2020-12-25T00:00:00.000,IL,930849,930849.0,0,5742.0,0,17154,194.0,38,2020-12-26T14:34:18.488,Agree,Agree,15799.0,1355
76,2020-09-07T00:00:00.000,GU,1619,,,0.0,0,14,0.0,0,2020-09-08T14:47:00.875,Not agree,Not agree,,
77,2020-10-30T00:00:00.000,AL,198449,169022.0,29427,1212.0,268,4556,15.0,3,2020-11-01T00:00:00.000,Agree,Agree,3906.0,650
78,2021-06-01T00:00:00.000,IL,1382587,1382587.0,0,401.0,0,25233,10.0,2,2021-06-02T14:35:40.709,Agree,Agree,22835.0,2398
79,2021-03-27T00:00:00.000,NC,910069,785340.0,124729,1756.0,491,12640,12.0,2,2021-03-27T00:00:00.000,Agree,Agree,11175.0,1465
80,2021-07-12T00:00:00.000,VI,4043,,,5.0,0,32,0.0,0,2021-07-13T14:26:25.742,,,,
81,2021-02-01T00:00:00.000,DE,80037,76178.0,3859,214.0,48,1101,11.0,2,2021-02-03T00:00:00.000,Agree,Agree,991.0,110
82,2020-03-06T00:00:00.000,ND,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Not agree,,
83,2020-05-12T00:00:00.000,AL,12916,12639.0,277,389.0,4,574,14.0,0,2020-05-14T00:00:00.000,Agree,Agree,545.0,29
84,2020-03-29T00:00:00.000,CT,1993,,,469.0,,34,1.0,,2020-03-28T16:22:39.452,Agree,Agree,,
85,2020-09-26T00:00:00.000,DE,20389,19355.0,1034,101.0,0,633,2.0,0,2020-09-28T00:00:00.000,Agree,Agree,556.0,77
86,2021-08-28T00:00:00.000,ID,218645,174494.0,44151,758.0,139,2328,1.0,1,2021-08-30T12:49:04.183,Agree,Agree,2015.0,313
87,2020-02-26T00:00:00.000,IL,2,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
88,2021-06-05T00:00:00.000,CA,3842852,3690855.0,151997,1076.0,88,63222,11.0,0,2021-06-05T00:00:00.000,Agree,Agree,63222.0,0
89,2020-11-16T00:00:00.000,NE,101378,,,2185.0,0,797,18.0,0,2020-11-18T00:00:00.000,Not agree,Not agree,,
90,2020-05-27T00:00:00.000,VI,69,,,0.0,0,6,0.0,0,2020-05-28T15:12:25.989,,,,
91,2021-04-16T00:00:00.000,IL,1296381,1296381.0,0,3866.0,0,23920,24.0,3,2021-04-17T13:58:33.309,Agree,Agree,21630.0,2290
92,2020-08-15T00:00:00.000,AL,120087,109324.0,10763,655.0,156,2898,36.0,9,2020-08-17T00:00:00.000,Agree,Agree,2581.0,317
93,2020-03-09T00:00:00.000,ID,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
94,2021-06-28T00:00:00.000,AL,553100,425517.0,127583,306.0,111,11461,4.0,1,2021-06-30T00:00:00.000,Agree,Agree,9133.0,2328
95,2021-03-02T00:00:00.000,IL,1189416,1189416.0,0,1577.0,0,22803,44.0,-3,2021-03-03T15:20:17.644,Agree,Agree,20583.0,2220
96,2021-08-02T00:00:00.000,NH,100986,,,111.0,40,1387,0.0,0,2021-08-03T14:29:23.404,Not agree,Not agree,,
97,2021-01-10T00:00:00.000,GU,7399,,,0.0,0,124,0.0,0,2021-01-11T15:01:02.286,Not agree,Not agree,,
98,2021-02-20T00:00:00.000,NV,290671,,,371.0,0,4868,37.0,0,2021-02-21T14:57:50.842,,,,
99,2021-03-26T00:00:00.000,NC,908313,784075.0,124238,1955.0,565,12628,7.0,0,2021-03-26T00:00:00.000,Agree,Agree,11165.0,1463
100,2020-06-11T00:00:00.000,CT,44461,42557.0,1904,114.0,5,4146,26.0,1,2020-06-12T14:17:59.811,Agree,Agree,3308.0,838
101,2020-02-26T00:00:00.000,WA,1,,,0.0,0,0,0.0,,2020-02-28T00:00:00.000,N/A,N/A,,
102,2021-07-20T00:00:00.000,MI,1008723,902194.0,106529,530.0,85,21149,4.0,0,2021-07-21T00:00:00.000,Agree,Agree,19885.0,1264
103,2020-12-05T00:00:00.000,MS,168166,129155.0,39011,1592.0,1043,4588,30.0,19,2020-12-07T00:00:00.000,Agree,Agree,3766.0,822
104,2020-05-02T00:00:00.000,WA,15082,,,377.0,0,830,6.0,0,2020-05-04T00:00:00.000,N/A,N/A,,
105,2021-06-09T00:00:00.000,ME,68449,50069.0,18380,65.0,17,843,0.0,0,2021-06-10T14:48:23.402,Agree,Agree,815.0,28
106,2020-02-24T00:00:00.000,NH,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
107,2020-02-02T00:00:00.000,CA,3,,,0.0,0,0,0.0,0,2020-03-26T16:22:39.452,Not agree,Not agree,,
108,2021-04-02T00:00:00.000,NV,304454,,,342.0,0,5260,4.0,0,2021-04-03T13:51:09.290,,,,
109,2020-10-14T00:00:00.000,NH,9349,,,70.0,27,458,2.0,1,2020-10-15T13:30:46.649,Not agree,Not agree,,
110,2021-05-13T00:00:00.000,NH,97304,,,211.0,56,1326,4.0,1,2021-05-14T14:07:22.113,Not agree,Not agree,,
111,2020-11-30T00:00:00.000,ME,11976,10675.0,1301,468.0,108,214,23.0,0,2020-12-01T15:26:07.492,Agree,Agree,213.0,1
112,2020-08-01T00:00:00.000,IN,67122,,,968.0,0,3115,13.0,0,2020-08-01T00:00:00.000,Not agree,Agree,2907.0,208
113,2021-09-10T00:00:00.000,ME,80503,57747.0,22756,574.0,190,961,2.0,0,2021-09-11T13:20:03.309,Agree,Agree,897.0,64
114,2021-01-07T00:00:00.000,VI,2130,,,24.0,0,24,0.0,0,2021-01-08T15:56:01.472,,,,
115,2020-03-10T00:00:00.000,ID,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
116,2020-06-16T00:00:00.000,MO,18244,,,458.0,5,1013,9.0,0,2020-06-18T00:00:00.000,Not agree,Not agree,,
117,2020-06-04T00:00:00.000,ND,2706,2706.0,0,27.0,0,66,0.0,0,2020-06-05T15:17:07.242,Agree,Not agree,,
118,2020-09-17T00:00:00.000,ID,36489,33489.0,3000,396.0,61,434,5.0,0,2020-09-18T13:48:37.104,Agree,Agree,396.0,38
119,2020-02-14T00:00:00.000,CT,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
120,2020-11-05T00:00:00.000,WA,115359,,,1126.0,82,2431,15.0,0,2020-11-07T00:00:00.000,N/A,N/A,,
121,2020-12-10T00:00:00.000,ND,87213,85206.0,2007,506.0,35,1130,27.0,0,2020-12-11T15:06:51.565,Agree,Not agree,,
122,2021-05-27T00:00:00.000,MD,459343,,,248.0,0,9592,11.0,-1,2021-05-29T00:00:00.000,N/A,Agree,9380.0,212
123,2020-07-16T00:00:00.000,MO,40666,,,1061.0,15,1216,7.0,0,2020-07-18T00:00:00.000,Not agree,Not agree,,
124,2021-05-16T00:00:00.000,NC,989415,844551.0,144864,554.0,141,13216,14.0,1,2021-05-16T00:00:00.000,Agree,Agree,11658.0,1558
125,2020-06-18T00:00:00.000,CA,200556,200320.0,236,6449.0,8,5992,60.0,0,2020-06-18T00:00:00.000,Agree,Agree,5992.0,0
126,2021-02-07T00:00:00.000,VT,11935,,,130.0,7,185,1.0,0,2021-02-09T00:00:00.000,Not agree,Not agree,,
127,2020-01-22T00:00:00.000,CA,0,,,0,,0,0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
128,2020-08-31T00:00:00.000,AL,137791,121765.0,16026,1423.0,383,3360,24.0,3,2020-09-02T00:00:00.000,Agree,Agree,2947.0,413
129,2021-04-09T00:00:00.000,AL,531051,410287.0,120764,435.0,106,11004,12.0,3,2021-04-11T00:00:00.000,Agree,Agree,8774.0,2230
130,2021-02-25T00:00:00.000,ND,99711,94530.0,5181,90.0,19,1442,1.0,0,2021-02-26T15:02:41.950,Agree,Not agree,,
131,2020-12-17T00:00:00.000,ID,126878,105898.0,20980,1426.0,281,1259,28.0,11,2020-12-18T14:45:01.331,Agree,Agree,1121.0,138
132,2020-10-18T00:00:00.000,ID,53092,47175.0,5917,510.0,89,528,-1.0,0,2020-10-19T14:06:44.391,Agree,Agree,486.0,42
133,2020-09-19T00:00:00.000,CT,55527,53218.0,2309,0.0,0,4492,0.0,0,2020-09-20T13:53:10.094,Agree,Agree,3597.0,895
134,2020-10-02T00:00:00.000,IL,300385,297646.0,2739,2456.0,250,8992,52.0,5,2020-10-03T13:39:53.719,Agree,Agree,8743.0,249
135,2020-09-16T00:00:00.000,NE,39466,,,422.0,0,439,3.0,0,2020-09-18T00:00:00.000,Not agree,Not agree,,
136,2020-12-16T00:00:00.000,NV,194098,,,2366.0,0,2653,57.0,0,2020-12-17T14:33:42.543,,,,
137,2021-07-31T00:00:00.000,CT,354749,323852.0,30897,414.0,80,8293,0.0,0,2021-08-02T12:48:14.485,Agree,Agree,6821.0,1472
138,2021-01-11T00:00:00.000,NH,52307,,,707.0,255,869,0.0,0,2021-01-12T14:48:35.544,Not agree,Not agree,,
139,2020-09-14T00:00:00.000,NC,191561,187426.0,4135,643.0,41,3365,24.0,2,2020-09-14T00:00:00.000,Agree,Agree,3339.0,26
140,2021-08-30T00:00:00.000,NE,244175,,,1119.0,0,2319,4.0,0,2021-09-01T00:00:00.000,Not agree,Not agree,,
141,2021-01-09T00:00:00.000,CA,2908223,2809623.0,98600,47194.0,2030,38160,705.0,0,2021-01-09T00:00:00.000,Agree,Agree,38160.0,0
142,2020-10-23T00:00:00.000,ND,36874,36874.0,0,935.0,0,448,8.0,0,2020-10-24T13:26:44.189,Agree,Not agree,,
143,2021-06-05T00:00:00.000,MT,112299,101253.0,11046,39.0,99,1632,0.0,0,2021-06-06T13:36:52.304,Agree,Agree,1632.0,0
144,2020-10-19T00:00:00.000,NE,58987,,,776.0,0,554,6.0,0,2020-10-21T00:00:00.000,Not agree,Not agree,,
145,2020-12-06T00:00:00.000,NC,412471,383253.0,29218,3475.0,450,6110,50.0,6,2020-12-06T00:00:00.000,Agree,Agree,5853.0,257
146,2021-02-03T00:00:00.000,AL,489322,380930.0,108392,1743.0,484,9731,56.0,4,2021-02-05T00:00:00.000,Agree,Agree,7772.0,1959
147,2021-02-03T00:00:00.000,CA,3489356,3362522.0,126834,16040.0,825,52340,472.0,0,2021-02-03T00:00:00.000,Agree,Agree,52340.0,0
148,2020-11-15T00:00:00.000,MT,47158,47158.0,0,1272.0,0,520,6.0,0,2020-11-16T18:40:02.302,Agree,Agree,520.0,0
149,2020-04-06T00:00:00.000,MS,3181,3159.0,22,204.0,0,217,8.0,0,2020-04-08T00:00:00.000,Agree,Agree,216.0,1
150,2020-03-27T00:00:00.000,AL,2363,2268.0,95,231.0,3,22,10.0,0,2020-03-29T00:00:00.000,Agree,Agree,19.0,3
151,2020-10-07T00:00:00.000,DE,21816,20752.0,1064,99.0,1,649,3.0,0,2020-10-09T00:00:00.000,Agree,Agree,569.0,80
152,2020-09-24T00:00:00.000,MS,98333,90182.0,8151,550.0,175,3190,2.0,1,2020-09-26T00:00:00.000,Agree,Agree,2912.0,278
153,2021-04-25T00:00:00.000,CT,336210,309048.0,27162,722.0,0,8047,0.0,0,2021-04-26T13:45:41.711,Agree,Agree,6617.0,1430
154,2020-10-08T00:00:00.000,AL,172059,148371.0,23688,1064.0,195,4138,17.0,4,2020-10-10T00:00:00.000,Agree,Agree,3577.0,561
155,2020-05-28T00:00:00.000,ID,2769,2520.0,249,38.0,3,82,0.0,0,2020-05-29T14:19:55.781,Agree,Agree,62.0,20
156,2020-10-12T00:00:00.000,ND,28245,28245.0,0,508.0,0,357,12.0,0,2020-10-13T13:29:38.712,Agree,Not agree,,
157,2021-09-06T00:00:00.000,VT,27317,,,190.0,5,271,2.0,0,2021-09-07T15:14:40.815,Not agree,Not agree,,
158,2020-05-26T00:00:00.000,IN,32078,,,363.0,0,2196,24.0,3,2020-05-26T00:00:00.000,Not agree,Agree,2020.0,176
159,2021-04-12T00:00:00.000,MI,877897,788747.0,89150,8115.0,854,17878,56.0,4,2021-04-13T00:00:00.000,Agree,Agree,16796.0,1082
160,2020-07-26T00:00:00.000,MT,3381,3381.0,0,39.0,0,47,1.0,0,2020-07-27T14:16:42.667,Agree,Agree,47.0,0
161,2021-02-04T00:00:00.000,MI,659196,601389.0,57807,1276.0,209,15995,48.0,3,2021-02-05T00:00:00.000,Agree,Agree,15038.0,957
162,2020-03-01T00:00:00.000,IN,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Agree,,
163,2020-09-10T00:00:00.000,VI,1201,,,4.0,0,18,0.0,0,2020-09-11T13:51:03.398,,,,
164,2021-06-13T00:00:00.000,NV,327432,,,146.0,0,5622,0.0,0,2021-06-14T15:07:59.968,,,,
165,2020-08-06T00:00:00.000,WI,61985,57779.0,4206,875.0,36,985,8.0,0,2020-08-07T23:57:59.479,Agree,Agree,978.0,7
166,2021-03-16T00:00:00.000,WA,350995,,,653.0,126,5149,14.0,0,2021-03-18T00:00:00.000,N/A,N/A,,
167,2021-06-26T00:00:00.000,VI,3844,,,5.0,0,30,0.0,0,2021-06-28T13:23:06.921,,,,
168,2021-07-09T00:00:00.000,GU,8438,,,7.0,0,141,0.0,0,2021-07-10T14:17:36.847,Not agree,Not agree,,
169,2020-04-20T00:00:00.000,NE,1645,,,166.0,0,33,5.0,0,2020-04-22T00:00:00.000,Not agree,Not agree,,
170,2020-11-15T00:00:00.000,NV,120183,,,1177.0,0,1909,1.0,0,2020-11-16T18:40:02.302,,,,
171,2020-02-04T00:00:00.000,NV,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,,,,
172,2021-05-26T00:00:00.000,ID,191738,153449.0,38289,192.0,42,2088,1.0,0,2021-05-27T13:41:41.416,Agree,Agree,1820.0,268
173,2021-08-10T00:00:00.000,NH,102205,,,88.0,29,1391,2.0,1,2021-08-11T15:30:51.957,Not agree,Not agree,,
174,2020-12-31T00:00:00.000,ID,141077,116717.0,24360,1213.0,346,1436,33.0,4,2021-01-01T14:49:07.256,Agree,Agree,1269.0,167
175,2020-05-27T00:00:00.000,NH,4286,,,55.0,0,223,9.0,0,2020-05-28T15:12:25.989,Not agree,Not agree,,
176,2021-07-06T00:00:00.000,MI,1004221,898454.0,105767,282.0,37,21076,6.0,1,2021-07-07T00:00:00.000,Agree,Agree,19817.0,1259
177,2021-05-10T00:00:00.000,ID,189128,151507.0,37621,114.0,19,2061,0.0,0,2021-05-11T13:53:24.290,Agree,Agree,1797.0,264
178,2021-06-16T00:00:00.000,MO,608446,,,724.0,242,9227,3.0,0,2021-06-17T14:38:09.485,Not agree,Not agree,,
179,2020-04-07T00:00:00.000,GU,122,,,11.0,,4,0.0,,2020-04-07T16:22:39.452,Not agree,Not agree,,
180,2020-07-13T00:00:00.000,CA,419489,418613.0,876,7583.0,16,8217,118.0,0,2020-07-13T00:00:00.000,Agree,Agree,8217.0,0
181,2021-02-05T00:00:00.000,VT,11658,,,102.0,3,184,1.0,0,2021-02-07T00:00:00.000,Not agree,Not agree,,
182,2020-03-28T00:00:00.000,DE,262,260.0,2,47.0,1,5,3.0,,2020-03-30T00:00:00.000,Agree,Agree,,
183,2020-05-26T00:00:00.000,WI,15863,15863.0,0,279.0,0,517,3.0,0,2020-05-27T15:37:59.621,Agree,Agree,517.0,0
184,2021-08-31T00:00:00.000,WA,563041,,,3279.0,727,6574,40.0,0,2021-09-01T14:27:14.242,N/A,N/A,,
185,2020-09-09T00:00:00.000,ND,14443,14443.0,0,333.0,0,160,3.0,0,2020-09-10T14:02:53.721,Agree,Not agree,,
186,2020-10-06T00:00:00.000,WA,92220,,,415.0,21,2165,7.0,0,2020-10-08T00:00:00.000,N/A,N/A,,
187,2020-03-03T00:00:00.000,GU,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
188,2020-05-20T00:00:00.000,IN,29274,,,569.0,0,2045,33.0,0,2020-05-20T00:00:00.000,Not agree,Agree,1878.0,167
189,2020-07-17T00:00:00.000,MO,41692,,,1026.0,15,1223,7.0,0,2020-07-19T00:00:00.000,Not agree,Not agree,,
190,2020-05-20T00:00:00.000,ID,2506,2278.0,228,30.0,5,77,0.0,20,2020-05-21T15:41:38.000,Agree,Agree,57.0,20
191,2020-11-17T00:00:00.000,MD,171823,,,2018.0,0,4514,19.0,0,2020-11-19T00:00:00.000,N/A,Agree,4350.0,164
192,2020-03-16T00:00:00.000,DE,10,10.0,0,1.0,0,0,0.0,,2020-03-18T00:00:00.000,Agree,Agree,,
193,2021-01-27T00:00:00.000,NE,189456,,,655.0,0,1917,12.0,0,2021-01-29T00:00:00.000,Not agree,Not agree,,
194,2021-06-13T00:00:00.000,VT,22756,,,6.0,0,249,0.0,0,2021-06-15T00:00:00.000,Not agree,Not agree,,
195,2021-02-01T00:00:00.000,NC,784063,688939.0,95124,2159.0,568,10994,85.0,18,2021-02-01T00:00:00.000,Agree,Agree,9788.0,1206
196,2020-12-26T00:00:00.000,CT,172743,162449.0,10294,0.0,0,5791,0.0,0,2020-12-27T14:44:47.209,Agree,Agree,4686.0,1105
197,2020-02-17T00:00:00.000,WA,1,,,0.0,0,0,0.0,,2020-02-19T00:00:00.000,N/A,N/A,,
